Año	Mes	Dia	DiaSemana	Hora	Minuto	Cuenta	A/N
2018	7	21	5	       	6	20	600	Normal
2018	7	21	5	       	6	30	596	Normal
2018	7	21	5	       	6	40	599	Normal
2018	7	21	5	       	6	50	601	Normal
2018	7	21	5	       	7	0	598	Normal
2018	7	21	5	       	7	10	598	Normal
2018	7	21	5	       	7	20	600	Normal
2018	7	21	5	       	7	30	598	Normal
2018	7	21	5	       	7	40	600	Normal
2018	7	21	5	       	7	50	601	Normal
2018	7	21	5	       	8	0	598	Normal
2018	7	21	5	       	8	10	599	Normal
2018	7	21	5	       	8	20	598	Normal
2018	7	21	5	       	8	30	599	Normal
2018	7	21	5	       	8	40	600	Normal
2018	7	21	5	       	8	50	602	Normal
2018	7	21	5	       	9	0	600	Normal
2018	7	21	5	       	9	10	597	Normal
2018	7	21	5	       	9	20	601	Normal
2018	7	21	5	       	9	30	598	Normal
2018	7	21	5	       	9	40	601	Normal
2018	7	21	5	       	9	50	598	Normal
2018	7	21	5	       	10	0	599	Normal
2018	7	21	5	       	10	10	602	Normal
2018	7	21	5	       	10	20	600	Normal
2018	7	21	5	       	10	30	600	Normal
2018	7	21	5	       	10	40	598	Normal
2018	7	21	5	       	10	50	599	Normal
2018	7	21	5	       	11	0	598	Normal
2018	7	21	5	       	11	10	600	Normal
2018	7	21	5	       	11	20	598	Normal
2018	7	21	5	       	11	30	598	Normal
2018	7	21	5	       	11	40	601	Normal
2018	7	21	5	       	11	50	600	Normal
2018	7	21	5	       	12	0	600	Normal
2018	7	21	5	       	12	10	600	Normal
2018	7	21	5	       	12	20	598	Normal
2018	7	21	5	       	12	30	598	Normal
2018	7	21	5	       	12	40	600	Normal
2018	7	21	5	       	12	50	598	Normal
2018	7	21	5	       	13	0	601	Normal
2018	7	21	5	       	13	10	602	Normal
2018	7	21	5	       	13	20	600	Normal
2018	7	21	5	       	13	30	601	Normal
2018	7	21	5	       	13	40	597	Normal
2018	7	21	5	       	13	50	598	Normal
2018	7	21	5	       	14	0	601	Normal
2018	7	21	5	       	14	10	597	Normal
2018	7	21	5	       	14	20	601	Normal
2018	7	21	5	       	14	30	601	Normal
2018	7	21	5	       	14	40	598	Normal
2018	7	21	5	       	14	50	596	Normal
2018	7	21	5	       	15	0	597	Normal
2018	7	21	5	       	15	10	602	Normal
2018	7	21	5	       	15	20	601	Normal
2018	7	21	5	       	15	30	596	Normal
2018	7	21	5	       	15	40	601	Normal
2018	7	21	5	       	15	50	602	Normal
2018	7	21	5	       	16	0	600	Normal
2018	7	21	5	       	16	10	600	Normal
2018	7	21	5	       	16	20	600	Normal
2018	7	21	5	       	16	30	600	Normal
2018	7	21	5	       	16	40	597	Normal
2018	7	21	5	       	16	50	602	Normal
2018	7	21	5	       	17	0	601	Normal
2018	7	21	5	       	17	10	598	Normal
2018	7	21	5	       	17	20	601	Normal
2018	7	21	5	       	17	30	600	Normal
2018	7	21	5	       	17	40	598	Normal
2018	7	21	5	       	17	50	598	Normal
2018	7	21	5	       	18	0	598	Normal
2018	7	21	5	       	18	10	598	Normal
2018	7	21	5	       	18	20	599	Normal
2018	7	21	5	       	18	30	598	Normal
2018	7	21	5	       	18	40	602	Normal
2018	7	21	5	       	18	50	599	Normal
2018	7	21	5	       	19	0	600	Normal
2018	7	21	5	       	19	10	600	Normal
2018	7	21	5	       	19	20	602	Normal
2018	7	21	5	       	19	30	600	Normal
2018	7	21	5	       	19	40	600	Normal
2018	7	21	5	       	19	50	599	Normal
2018	7	21	5	       	20	0	601	Normal
2018	7	21	5	       	20	10	600	Normal
2018	7	21	5	       	20	20	598	Normal
2018	7	21	5	       	20	30	601	Normal
2018	7	21	5	       	20	40	598	Normal
2018	7	21	5	       	20	50	603	Normal
2018	7	21	5	       	21	0	601	Normal
2018	7	21	5	       	21	10	601	Normal
2018	7	21	5	       	21	20	597	Normal
2018	7	21	5	       	21	30	599	Normal
2018	7	21	5	       	21	40	601	Normal
2018	7	21	5	       	21	50	597	Normal
2018	7	21	5	       	22	0	598	Normal
2018	7	21	5	       	22	10	598	Normal
2018	7	21	5	       	22	20	599	Normal
2018	7	21	5	       	22	30	601	Normal
2018	7	21	5	       	22	40	600	Normal
2018	7	21	5	       	22	50	599	Normal
2018	7	21	5	       	23	0	600	Normal
2018	7	21	5	       	23	10	602	Normal
2018	7	21	5	       	23	20	598	Normal
2018	7	21	5	       	23	30	601	Normal
2018	7	21	5	       	23	40	600	Normal
2018	7	21	5	       	23	50	598	Normal
2018	7	22	6	       	0	0	597	Normal
2018	7	22	6	       	0	10	601	Normal
2018	7	22	6	       	0	20	599	Normal
2018	7	22	6	       	0	30	601	Normal
2018	7	22	6	       	0	40	598	Normal
2018	7	22	6	       	0	50	597	Normal
2018	7	22	6	       	1	0	599	Normal
2018	7	22	6	       	1	10	601	Normal
2018	7	22	6	       	1	20	602	Normal
2018	7	22	6	       	1	30	598	Normal
2018	7	22	6	       	1	40	600	Normal
2018	7	22	6	       	1	50	600	Normal
2018	7	22	6	       	2	0	599	Normal
2018	7	22	6	       	2	10	598	Normal
2018	7	22	6	       	2	20	597	Normal
2018	7	22	6	       	2	30	601	Normal
2018	7	22	6	       	2	40	600	Normal
2018	7	22	6	       	2	50	598	Normal
2018	7	22	6	       	3	0	598	Normal
2018	7	22	6	       	3	10	600	Normal
2018	7	22	6	       	3	20	601	Normal
2018	7	22	6	       	3	30	597	Normal
2018	7	22	6	       	3	40	598	Normal
2018	7	22	6	       	3	50	601	Normal
2018	7	22	6	       	4	0	598	Normal
2018	7	22	6	       	4	10	598	Normal
2018	7	22	6	       	4	20	600	Normal
2018	7	22	6	       	4	30	601	Normal
2018	7	22	6	       	4	40	600	Normal
2018	7	22	6	       	4	50	601	Normal
2018	7	22	6	       	5	0	600	Normal
2018	7	22	6	       	5	10	598	Normal
2018	7	22	6	       	5	20	600	Normal
2018	7	22	6	       	5	30	599	Normal
2018	7	22	6	       	5	40	601	Normal
2018	7	22	6	       	5	50	600	Normal
2018	7	22	6	       	6	0	600	Normal
2018	7	22	6	       	6	10	600	Normal
2018	7	22	6	       	6	20	600	Normal
2018	7	22	6	       	6	30	1197	Anomalia
2018	7	22	6	       	6	40	600	Normal
2018	7	22	6	       	6	50	601	Normal
2018	7	22	6	       	7	0	600	Normal
2018	7	22	6	       	7	10	597	Normal
2018	7	22	6	       	7	20	601	Normal
2018	7	22	6	       	7	30	597	Normal
2018	7	22	6	       	7	40	601	Normal
2018	7	22	6	       	7	50	600	Normal
2018	7	22	6	       	8	0	601	Normal
2018	7	22	6	       	8	10	600	Normal
2018	7	22	6	       	8	20	598	Normal
2018	7	22	6	       	8	30	597	Normal
2018	7	22	6	       	8	40	602	Normal
2018	7	22	6	       	8	50	600	Normal
2018	7	22	6	       	9	0	598	Normal
2018	7	22	6	       	9	10	597	Normal
2018	7	22	6	       	9	20	600	Normal
2018	7	22	6	       	9	30	600	Normal
2018	7	22	6	       	9	40	599	Normal
2018	7	22	6	       	9	50	598	Normal
2018	7	22	6	       	10	0	598	Normal
2018	7	22	6	       	10	10	601	Normal
2018	7	22	6	       	10	20	597	Normal
2018	7	22	6	       	10	30	601	Normal
2018	7	22	6	       	10	40	599	Normal
2018	7	22	6	       	10	50	598	Normal
2018	7	22	6	       	11	0	600	Normal
2018	7	22	6	       	11	10	599	Normal
2018	7	22	6	       	11	20	598	Normal
2018	7	22	6	       	11	30	599	Normal
2018	7	22	6	       	11	40	597	Normal
2018	7	22	6	       	11	50	599	Normal
2018	7	22	6	       	12	0	601	Normal
2018	7	22	6	       	12	10	600	Normal
2018	7	22	6	       	12	20	598	Normal
2018	7	22	6	       	12	30	599	Normal
2018	7	22	6	       	12	40	600	Normal
2018	7	22	6	       	12	50	599	Normal
2018	7	22	6	       	13	0	601	Normal
2018	7	22	6	       	13	10	601	Normal
2018	7	22	6	       	13	20	598	Normal
2018	7	22	6	       	13	30	598	Normal
2018	7	22	6	       	13	40	598	Normal
2018	7	22	6	       	13	50	601	Normal
2018	7	22	6	       	14	0	601	Normal
2018	7	22	6	       	14	10	598	Normal
2018	7	22	6	       	14	20	600	Normal
2018	7	22	6	       	14	30	600	Normal
2018	7	22	6	       	14	40	598	Normal
2018	7	22	6	       	14	50	600	Normal
2018	7	22	6	       	15	0	602	Normal
2018	7	22	6	       	15	10	600	Normal
2018	7	22	6	       	15	20	601	Normal
2018	7	22	6	       	15	30	600	Normal
2018	7	22	6	       	15	40	600	Normal
2018	7	22	6	       	15	50	598	Normal
2018	7	22	6	       	16	0	600	Normal
2018	7	22	6	       	16	10	599	Normal
2018	7	22	6	       	16	20	601	Normal
2018	7	22	6	       	16	30	602	Normal
2018	7	22	6	       	16	40	598	Normal
2018	7	22	6	       	16	50	599	Normal
2018	7	22	6	       	17	0	601	Normal
2018	7	22	6	       	17	10	598	Normal
2018	7	22	6	       	17	20	600	Normal
2018	7	22	6	       	17	30	598	Normal
2018	7	22	6	       	17	40	598	Normal
2018	7	22	6	       	17	50	598	Normal
2018	7	22	6	       	18	0	597	Normal
2018	7	22	6	       	18	10	596	Normal
2018	7	22	6	       	18	20	599	Normal
2018	7	22	6	       	18	30	600	Normal
2018	7	22	6	       	18	40	599	Normal
2018	7	22	6	       	18	50	598	Normal
2018	7	22	6	       	19	0	601	Normal
2018	7	22	6	       	19	10	600	Normal
2018	7	22	6	       	19	20	597	Normal
2018	7	22	6	       	19	30	601	Normal
2018	7	22	6	       	19	40	601	Normal
2018	7	22	6	       	19	50	599	Normal
2018	7	22	6	       	20	0	598	Normal
2018	7	22	6	       	20	10	601	Normal
2018	7	22	6	       	20	20	601	Normal
2018	7	22	6	       	20	30	600	Normal
2018	7	22	6	       	20	40	599	Normal
2018	7	22	6	       	20	50	601	Normal
2018	7	22	6	       	21	0	600	Normal
2018	7	22	6	       	21	10	600	Normal
2018	7	22	6	       	21	20	601	Normal
2018	7	22	6	       	21	30	600	Normal
2018	7	22	6	       	21	40	601	Normal
2018	7	22	6	       	21	50	598	Normal
2018	7	22	6	       	22	0	601	Normal
2018	7	22	6	       	22	10	600	Normal
2018	7	22	6	       	22	20	601	Normal
2018	7	22	6	       	22	30	598	Normal
2018	7	22	6	       	22	40	599	Normal
2018	7	22	6	       	22	50	600	Normal
2018	7	22	6	       	23	0	601	Normal
2018	7	22	6	       	23	10	601	Normal
2018	7	22	6	       	23	20	602	Normal
2018	7	22	6	       	23	30	600	Normal
2018	7	22	6	       	23	40	598	Normal
2018	7	22	6	       	23	50	600	Normal
2018	7	23	0	       	0	0	500	Normal
2018	7	23	0	       	0	10	500	Normal
2018	7	23	0	       	0	20	499	Normal
2018	7	23	0	       	0	30	497	Normal
2018	7	23	0	       	0	40	500	Normal
2018	7	23	0	       	0	50	500	Normal
2018	7	23	0	       	1	0	500	Normal
2018	7	23	0	       	1	10	501	Normal
2018	7	23	0	       	1	20	500	Normal
2018	7	23	0	       	1	30	500	Normal
2018	7	23	0	       	1	40	501	Normal
2018	7	23	0	       	1	50	500	Normal
2018	7	23	0	       	2	0	500	Normal
2018	7	23	0	       	2	10	499	Normal
2018	7	23	0	       	2	20	500	Normal
2018	7	23	0	       	2	30	498	Normal
2018	7	23	0	       	2	40	501	Normal
2018	7	23	0	       	2	50	500	Normal
2018	7	23	0	       	3	0	500	Normal
2018	7	23	0	       	3	10	500	Normal
2018	7	23	0	       	3	20	501	Normal
2018	7	23	0	       	3	30	501	Normal
2018	7	23	0	       	3	40	501	Normal
2018	7	23	0	       	3	50	499	Normal
2018	7	23	0	       	4	0	499	Normal
2018	7	23	0	       	4	10	498	Normal
2018	7	23	0	       	4	20	500	Normal
2018	7	23	0	       	4	30	501	Normal
2018	7	23	0	       	4	40	499	Normal
2018	7	23	0	       	4	50	500	Normal
2018	7	23	0	       	5	0	499	Normal
2018	7	23	0	       	5	10	501	Normal
2018	7	23	0	       	5	20	499	Normal
2018	7	23	0	       	5	30	500	Normal
2018	7	23	0	       	5	40	498	Normal
2018	7	23	0	       	5	50	500	Normal
2018	7	23	0	       	6	0	501	Normal
2018	7	23	0	       	6	10	503	Normal
2018	7	23	0	       	6	20	500	Normal
2018	7	23	0	       	6	30	501	Normal
2018	7	23	0	       	6	40	500	Normal
2018	7	23	0	       	6	50	500	Normal
2018	7	23	0	       	7	0	997	Normal
2018	7	23	0	       	7	10	999	Normal
2018	7	23	0	       	7	20	1003	Normal
2018	7	23	0	       	7	30	996	Normal
2018	7	23	0	       	7	40	1003	Normal
2018	7	23	0	       	7	50	999	Normal
2018	7	23	0	       	8	0	1000	Normal
2018	7	23	0	       	8	10	996	Normal
2018	7	23	0	       	8	20	1996	Anomalia
2018	7	23	0	       	8	30	1002	Normal
2018	7	23	0	       	8	40	1001	Normal
2018	7	23	0	       	8	50	1001	Normal
2018	7	23	0	       	9	0	999	Normal
2018	7	23	0	       	9	10	1002	Normal
2018	7	23	0	       	9	20	1001	Normal
2018	7	23	0	       	9	30	999	Normal
2018	7	23	0	       	9	40	1000	Normal
2018	7	23	0	       	9	50	1003	Normal
2018	7	23	0	       	10	0	999	Normal
2018	7	23	0	       	10	10	995	Normal
2018	7	23	0	       	10	20	1002	Normal
2018	7	23	0	       	10	30	1001	Normal
2018	7	23	0	       	10	40	1000	Normal
2018	7	23	0	       	10	50	1000	Normal
2018	7	23	0	       	11	0	1000	Normal
2018	7	23	0	       	11	10	998	Normal
2018	7	23	0	       	11	20	1003	Normal
2018	7	23	0	       	11	30	1003	Normal
2018	7	23	0	       	11	40	1001	Normal
2018	7	23	0	       	11	50	997	Normal
2018	7	23	0	       	12	0	997	Normal
2018	7	23	0	       	12	10	997	Normal
2018	7	23	0	       	12	20	1002	Normal
2018	7	23	0	       	12	30	1000	Normal
2018	7	23	0	       	12	40	997	Normal
2018	7	23	0	       	12	50	1000	Normal
2018	7	23	0	       	13	0	1000	Normal
2018	7	23	0	       	13	10	1003	Normal
2018	7	23	0	       	13	20	1002	Normal
2018	7	23	0	       	13	30	999	Normal
2018	7	23	0	       	13	40	998	Normal
2018	7	23	0	       	13	50	996	Normal
2018	7	23	0	       	14	0	1001	Normal
2018	7	23	0	       	14	10	999	Normal
2018	7	23	0	       	14	20	998	Normal
2018	7	23	0	       	14	30	1001	Normal
2018	7	23	0	       	14	40	998	Normal
2018	7	23	0	       	14	50	997	Normal
2018	7	23	0	       	15	0	999	Normal
2018	7	23	0	       	15	10	998	Normal
2018	7	23	0	       	15	20	1003	Normal
2018	7	23	0	       	15	30	998	Normal
2018	7	23	0	       	15	40	1002	Normal
2018	7	23	0	       	15	50	1003	Normal
2018	7	23	0	       	16	0	2008	Anomalia
2018	7	23	0	       	16	10	1004	Normal
2018	7	23	0	       	16	20	997	Normal
2018	7	23	0	       	16	30	1004	Normal
2018	7	23	0	       	16	40	1001	Normal
2018	7	23	0	       	16	50	1001	Normal
2018	7	23	0	       	17	0	1005	Normal
2018	7	23	0	       	17	10	998	Normal
2018	7	23	0	       	17	20	1002	Normal
2018	7	23	0	       	17	30	1000	Normal
2018	7	23	0	       	17	40	1003	Normal
2018	7	23	0	       	17	50	1004	Normal
2018	7	23	0	       	18	0	499	Normal
2018	7	23	0	       	18	10	500	Normal
2018	7	23	0	       	18	20	501	Normal
2018	7	23	0	       	18	30	499	Normal
2018	7	23	0	       	18	40	501	Normal
2018	7	23	0	       	18	50	500	Normal
2018	7	23	0	       	19	0	501	Normal
2018	7	23	0	       	19	10	500	Normal
2018	7	23	0	       	19	20	499	Normal
2018	7	23	0	       	19	30	498	Normal
2018	7	23	0	       	19	40	498	Normal
2018	7	23	0	       	19	50	500	Normal
2018	7	23	0	       	20	0	498	Normal
2018	7	23	0	       	20	10	500	Normal
2018	7	23	0	       	20	20	500	Normal
2018	7	23	0	       	20	30	500	Normal
2018	7	23	0	       	20	40	499	Normal
2018	7	23	0	       	20	50	499	Normal
2018	7	23	0	       	21	0	501	Normal
2018	7	23	0	       	21	10	499	Normal
2018	7	23	0	       	21	20	499	Normal
2018	7	23	0	       	21	30	501	Normal
2018	7	23	0	       	21	40	501	Normal
2018	7	23	0	       	21	50	501	Normal
2018	7	23	0	       	22	0	500	Normal
2018	7	23	0	       	22	10	498	Normal
2018	7	23	0	       	22	20	499	Normal
2018	7	23	0	       	22	30	501	Normal
2018	7	23	0	       	22	40	499	Normal
2018	7	23	0	       	22	50	500	Normal
2018	7	23	0	       	23	0	496	Normal
2018	7	23	0	       	23	10	499	Normal
2018	7	23	0	       	23	20	501	Normal
2018	7	23	0	       	23	30	501	Normal
2018	7	23	0	       	23	40	498	Normal
2018	7	23	0	       	23	50	501	Normal
2018	7	24	1	       	0	0	498	Normal
2018	7	24	1	       	0	10	501	Normal
2018	7	24	1	       	0	20	500	Normal
2018	7	24	1	       	0	30	499	Normal
2018	7	24	1	       	0	40	501	Normal
2018	7	24	1	       	0	50	499	Normal
2018	7	24	1	       	1	0	501	Normal
2018	7	24	1	       	1	10	499	Normal
2018	7	24	1	       	1	20	499	Normal
2018	7	24	1	       	1	30	501	Normal
2018	7	24	1	       	1	40	501	Normal
2018	7	24	1	       	1	50	499	Normal
2018	7	24	1	       	2	0	500	Normal
2018	7	24	1	       	2	10	498	Normal
2018	7	24	1	       	2	20	500	Normal
2018	7	24	1	       	2	30	501	Normal
2018	7	24	1	       	2	40	499	Normal
2018	7	24	1	       	2	50	499	Normal
2018	7	24	1	       	3	0	501	Normal
2018	7	24	1	       	3	10	501	Normal
2018	7	24	1	       	3	20	500	Normal
2018	7	24	1	       	3	30	503	Normal
2018	7	24	1	       	3	40	498	Normal
2018	7	24	1	       	3	50	500	Normal
2018	7	24	1	       	4	0	501	Normal
2018	7	24	1	       	4	10	502	Normal
2018	7	24	1	       	4	20	501	Normal
2018	7	24	1	       	4	30	501	Normal
2018	7	24	1	       	4	40	500	Normal
2018	7	24	1	       	4	50	501	Normal
2018	7	24	1	       	5	0	499	Normal
2018	7	24	1	       	5	10	504	Normal
2018	7	24	1	       	5	20	498	Normal
2018	7	24	1	       	5	30	501	Normal
2018	7	24	1	       	5	40	499	Normal
2018	7	24	1	       	5	50	499	Normal
2018	7	24	1	       	6	0	501	Normal
2018	7	24	1	       	6	10	497	Normal
2018	7	24	1	       	6	20	501	Normal
2018	7	24	1	       	6	30	499	Normal
2018	7	24	1	       	6	40	501	Normal
2018	7	24	1	       	6	50	500	Normal
2018	7	24	1	       	7	0	998	Normal
2018	7	24	1	       	7	10	1002	Normal
2018	7	24	1	       	7	20	997	Normal
2018	7	24	1	       	7	30	1003	Normal
2018	7	24	1	       	7	40	999	Normal
2018	7	24	1	       	7	50	999	Normal
2018	7	24	1	       	8	0	998	Normal
2018	7	24	1	       	8	10	997	Normal
2018	7	24	1	       	8	20	1001	Normal
2018	7	24	1	       	8	30	1003	Normal
2018	7	24	1	       	8	40	999	Normal
2018	7	24	1	       	8	50	999	Normal
2018	7	24	1	       	9	0	1000	Normal
2018	7	24	1	       	9	10	999	Normal
2018	7	24	1	       	9	20	1003	Normal
2018	7	24	1	       	9	30	998	Normal
2018	7	24	1	       	9	40	998	Normal
2018	7	24	1	       	9	50	1000	Normal
2018	7	24	1	       	10	0	998	Normal
2018	7	24	1	       	10	10	1000	Normal
2018	7	24	1	       	10	20	1000	Normal
2018	7	24	1	       	10	30	1002	Normal
2018	7	24	1	       	10	40	995	Normal
2018	7	24	1	       	10	50	1004	Normal
2018	7	24	1	       	11	0	1000	Normal
2018	7	24	1	       	11	10	1005	Normal
2018	7	24	1	       	11	20	999	Normal
2018	7	24	1	       	11	30	1001	Normal
2018	7	24	1	       	11	40	1000	Normal
2018	7	24	1	       	11	50	1000	Normal
2018	7	24	1	       	12	0	998	Normal
2018	7	24	1	       	12	10	1003	Normal
2018	7	24	1	       	12	20	1004	Normal
2018	7	24	1	       	12	30	1000	Normal
2018	7	24	1	       	12	40	1000	Normal
2018	7	24	1	       	12	50	1002	Normal
2018	7	24	1	       	13	0	1003	Normal
2018	7	24	1	       	13	10	1006	Normal
2018	7	24	1	       	13	20	999	Normal
2018	7	24	1	       	13	30	1003	Normal
2018	7	24	1	       	13	40	1000	Normal
2018	7	24	1	       	13	50	1002	Normal
2018	7	24	1	       	14	0	1001	Normal
2018	7	24	1	       	14	10	1000	Normal
2018	7	24	1	       	14	20	1000	Normal
2018	7	24	1	       	14	30	1002	Normal
2018	7	24	1	       	14	40	998	Normal
2018	7	24	1	       	14	50	1003	Normal
2018	7	24	1	       	15	0	1004	Normal
2018	7	24	1	       	15	10	1005	Normal
2018	7	24	1	       	15	20	1002	Normal
2018	7	24	1	       	15	30	1004	Normal
2018	7	24	1	       	15	40	1003	Normal
2018	7	24	1	       	15	50	998	Normal
2018	7	24	1	       	16	0	1000	Normal
2018	7	24	1	       	16	10	1001	Normal
2018	7	24	1	       	16	20	1004	Normal
2018	7	24	1	       	16	30	998	Normal
2018	7	24	1	       	16	40	996	Normal
2018	7	24	1	       	16	50	1005	Normal
2018	7	24	1	       	17	0	999	Normal
2018	7	24	1	       	17	10	999	Normal
2018	7	24	1	       	17	20	1002	Normal
2018	7	24	1	       	17	30	1001	Normal
2018	7	24	1	       	17	40	999	Normal
2018	7	24	1	       	17	50	1003	Normal
2018	7	24	1	       	18	0	499	Normal
2018	7	24	1	       	18	10	499	Normal
2018	7	24	1	       	18	20	500	Normal
2018	7	24	1	       	18	30	499	Normal
2018	7	24	1	       	18	40	497	Normal
2018	7	24	1	       	18	50	499	Normal
2018	7	24	1	       	19	0	499	Normal
2018	7	24	1	       	19	10	499	Normal
2018	7	24	1	       	19	20	498	Normal
2018	7	24	1	       	19	30	502	Normal
2018	7	24	1	       	19	40	500	Normal
2018	7	24	1	       	19	50	501	Normal
2018	7	24	1	       	20	0	500	Normal
2018	7	24	1	       	20	10	501	Normal
2018	7	24	1	       	20	20	500	Normal
2018	7	24	1	       	20	30	496	Normal
2018	7	24	1	       	20	40	499	Normal
2018	7	24	1	       	20	50	1001	Anomalia
2018	7	24	1	       	21	0	500	Normal
2018	7	24	1	       	21	10	501	Normal
2018	7	24	1	       	21	20	500	Normal
2018	7	24	1	       	21	30	498	Normal
2018	7	24	1	       	21	40	498	Normal
2018	7	24	1	       	21	50	500	Normal
2018	7	24	1	       	22	0	500	Normal
2018	7	24	1	       	22	10	499	Normal
2018	7	24	1	       	22	20	500	Normal
2018	7	24	1	       	22	30	499	Normal
2018	7	24	1	       	22	40	500	Normal
2018	7	24	1	       	22	50	498	Normal
2018	7	24	1	       	23	0	499	Normal
2018	7	24	1	       	23	10	501	Normal
2018	7	24	1	       	23	20	499	Normal
2018	7	24	1	       	23	30	500	Normal
2018	7	24	1	       	23	40	499	Normal
2018	7	24	1	       	23	50	497	Normal
2018	7	25	2	       	0	0	500	Normal
2018	7	25	2	       	0	10	499	Normal
2018	7	25	2	       	0	20	501	Normal
2018	7	25	2	       	0	30	499	Normal
2018	7	25	2	       	0	40	501	Normal
2018	7	25	2	       	0	50	501	Normal
2018	7	25	2	       	1	0	500	Normal
2018	7	25	2	       	1	10	499	Normal
2018	7	25	2	       	1	20	498	Normal
2018	7	25	2	       	1	30	501	Normal
2018	7	25	2	       	1	40	500	Normal
2018	7	25	2	       	1	50	500	Normal
2018	7	25	2	       	2	0	500	Normal
2018	7	25	2	       	2	10	501	Normal
2018	7	25	2	       	2	20	500	Normal
2018	7	25	2	       	2	30	500	Normal
2018	7	25	2	       	2	40	501	Normal
2018	7	25	2	       	2	50	501	Normal
2018	7	25	2	       	3	0	501	Normal
2018	7	25	2	       	3	10	499	Normal
2018	7	25	2	       	3	20	501	Normal
2018	7	25	2	       	3	30	498	Normal
2018	7	25	2	       	3	40	501	Normal
2018	7	25	2	       	3	50	499	Normal
2018	7	25	2	       	4	0	500	Normal
2018	7	25	2	       	4	10	499	Normal
2018	7	25	2	       	4	20	499	Normal
2018	7	25	2	       	4	30	500	Normal
2018	7	25	2	       	4	40	501	Normal
2018	7	25	2	       	4	50	500	Normal
2018	7	25	2	       	5	0	499	Normal
2018	7	25	2	       	5	10	500	Normal
2018	7	25	2	       	5	20	500	Normal
2018	7	25	2	       	5	30	501	Normal
2018	7	25	2	       	5	40	499	Normal
2018	7	25	2	       	5	50	499	Normal
2018	7	25	2	       	6	0	500	Normal
2018	7	25	2	       	6	10	497	Normal
2018	7	25	2	       	6	20	500	Normal
2018	7	25	2	       	6	30	499	Normal
2018	7	25	2	       	6	40	499	Normal
2018	7	25	2	       	6	50	499	Normal
2018	7	25	2	       	7	0	1002	Normal
2018	7	25	2	       	7	10	997	Normal
2018	7	25	2	       	7	20	998	Normal
2018	7	25	2	       	7	30	999	Normal
2018	7	25	2	       	7	40	2004	Anomalia
2018	7	25	2	       	7	50	1001	Normal
2018	7	25	2	       	8	0	998	Normal
2018	7	25	2	       	8	10	1000	Normal
2018	7	25	2	       	8	20	999	Normal
2018	7	25	2	       	8	30	1004	Normal
2018	7	25	2	       	8	40	1001	Normal
2018	7	25	2	       	8	50	999	Normal
2018	7	25	2	       	9	0	1002	Normal
2018	7	25	2	       	9	10	1000	Normal
2018	7	25	2	       	9	20	998	Normal
2018	7	25	2	       	9	30	1003	Normal
2018	7	25	2	       	9	40	1003	Normal
2018	7	25	2	       	9	50	1001	Normal
2018	7	25	2	       	10	0	995	Normal
2018	7	25	2	       	10	10	999	Normal
2018	7	25	2	       	10	20	995	Normal
2018	7	25	2	       	10	30	996	Normal
2018	7	25	2	       	10	40	997	Normal
2018	7	25	2	       	10	50	998	Normal
2018	7	25	2	       	11	0	1001	Normal
2018	7	25	2	       	11	10	1002	Normal
2018	7	25	2	       	11	20	999	Normal
2018	7	25	2	       	11	30	1006	Normal
2018	7	25	2	       	11	40	1000	Normal
2018	7	25	2	       	11	50	1001	Normal
2018	7	25	2	       	12	0	999	Normal
2018	7	25	2	       	12	10	998	Normal
2018	7	25	2	       	12	20	999	Normal
2018	7	25	2	       	12	30	999	Normal
2018	7	25	2	       	12	40	1002	Normal
2018	7	25	2	       	12	50	999	Normal
2018	7	25	2	       	13	0	1000	Normal
2018	7	25	2	       	13	10	997	Normal
2018	7	25	2	       	13	20	996	Normal
2018	7	25	2	       	13	30	999	Normal
2018	7	25	2	       	13	40	996	Normal
2018	7	25	2	       	13	50	1000	Normal
2018	7	25	2	       	14	0	995	Normal
2018	7	25	2	       	14	10	999	Normal
2018	7	25	2	       	14	20	1004	Normal
2018	7	25	2	       	14	30	1005	Normal
2018	7	25	2	       	14	40	1001	Normal
2018	7	25	2	       	14	50	1002	Normal
2018	7	25	2	       	15	0	999	Normal
2018	7	25	2	       	15	10	998	Normal
2018	7	25	2	       	15	20	997	Normal
2018	7	25	2	       	15	30	999	Normal
2018	7	25	2	       	15	40	1001	Normal
2018	7	25	2	       	15	50	996	Normal
2018	7	25	2	       	16	0	1000	Normal
2018	7	25	2	       	16	10	999	Normal
2018	7	25	2	       	16	20	997	Normal
2018	7	25	2	       	16	30	1000	Normal
2018	7	25	2	       	16	40	997	Normal
2018	7	25	2	       	16	50	999	Normal
2018	7	25	2	       	17	0	1002	Normal
2018	7	25	2	       	17	10	1001	Normal
2018	7	25	2	       	17	20	1000	Normal
2018	7	25	2	       	17	30	1001	Normal
2018	7	25	2	       	17	40	998	Normal
2018	7	25	2	       	17	50	999	Normal
2018	7	25	2	       	18	0	500	Normal
2018	7	25	2	       	18	10	500	Normal
2018	7	25	2	       	18	20	499	Normal
2018	7	25	2	       	18	30	499	Normal
2018	7	25	2	       	18	40	498	Normal
2018	7	25	2	       	18	50	498	Normal
2018	7	25	2	       	19	0	501	Normal
2018	7	25	2	       	19	10	501	Normal
2018	7	25	2	       	19	20	502	Normal
2018	7	25	2	       	19	30	500	Normal
2018	7	25	2	       	19	40	499	Normal
2018	7	25	2	       	19	50	499	Normal
